id,x_esquerda,y_esquerda,x_direita,y_direita,paralaxe_x,paralaxe_y,paralaxe_total,profundidade_mm,distancia_match
62,163.42398071289062,92.0733871459961,158.2287139892578,201.73153686523438,5.1952667236328125,-109.65814971923828,109.78114863753505,5469.583663671849,57.93962478637695
63,1042.3167724609375,657.4657592773438,1036.543212890625,764.5321044921875,5.7735595703125,-107.06634521484375,107.2219019966352,4921.737734570903,58.172157287597656
64,555.616943359375,47.98775100708008,552.1427612304688,161.76654052734375,3.47418212890625,-113.77878952026367,113.83181842596241,8179.1756867237045,58.27520751953125
65,564.1949462890625,50.63995361328125,560.505859375,163.3358154296875,3.6890869140625,-112.69586181640625,112.75622658107196,7702.704398663182,58.73670196533203
66,944.9002075195312,23.57330894470215,940.6407470703125,130.71548461914062,4.25946044921875,-107.14217567443848,107.22681013426957,6671.254807686245,58.872745513916016
67,583.6666870117188,609.860595703125,578.1220703125,721.0323486328125,5.54461669921875,-111.1717529296875,111.30993407508934,5124.961298768205,58.94913101196289
68,1080.776611328125,277.306640625,1076.6236572265625,384.90771484375,4.1529541015625,-107.60107421875,107.68118777576068,6842.345305311425,59.05082702636719
69,623.4639892578125,427.3029479980469,618.9490356445312,535.0573120117188,4.51495361328125,-107.75436401367188,107.84891177068495,6293.740408851879,59.396968841552734
70,162.99685668945312,98.58187103271484,157.9003448486328,208.14894104003906,5.0965118408203125,-109.56707000732422,109.68553807559823,5575.567542569722,59.54829788208008
71,385.9058532714844,523.7670288085938,380.4607849121094,633.1715087890625,5.445068359375,-109.40447998046875,109.53989688344176,5218.6573472627,59.66573715209961
72,1050.851318359375,584.0411376953125,1045.5538330078125,691.4408569335938,5.2974853515625,-107.39971923828125,107.53028895856116,5364.044280295873,59.71599578857422
73,493.7737121582031,695.9075927734375,487.94488525390625,806.8239135742188,5.828826904296875,-110.91632080078125,111.06937220972338,4875.071170676286,60.32412338256836
74,624.4257202148438,515.5353393554688,619.5505981445312,624.4791259765625,4.8751220703125,-108.94378662109375,109.0528104110245,5828.766047324536,60.48966979980469
75,498.5618591308594,757.8309936523438,492.98358154296875,867.9366455078125,5.578277587890625,-110.10565185546875,110.24686730862356,5094.035847496293,61.09009552001953
76,620.5930786132812,512.5718994140625,615.85986328125,621.4835815429688,4.73321533203125,-108.91168212890625,109.01448450333237,6003.518540071439,61.31884002685547
77,927.1216430664062,30.23845672607422,922.7659301757812,137.8536376953125,4.355712890625,-107.61518096923828,107.70329340288282,6523.833575248024,61.375892639160156
78,162.99685668945312,98.58187103271484,157.9003448486328,208.14894104003906,5.0965118408203125,-109.56707000732422,109.68553807559823,5575.567542569722,61.55485534667969
79,587.69775390625,842.229736328125,582.1783447265625,950.9889526367188,5.5194091796875,-108.75921630859375,108.89917818676275,5148.367347827048,61.62791442871094
80,844.095703125,663.76123046875,839.6576538085938,771.7763061523438,4.43804931640625,-108.01507568359375,108.10621099949503,6402.8008645496675,61.63602828979492
81,554.9798583984375,636.7958984375,549.1936645507812,748.0037841796875,5.78619384765625,-111.2078857421875,111.35831307311585,4910.991015537811,61.97580337524414
82,1092.23193359375,672.654052734375,1086.291259765625,779.1845703125,5.940673828125,-106.530517578125,106.696029827709,4783.286681297004,62.11280059814453
83,633.9965209960938,465.20135498046875,629.2833862304688,573.1788940429688,4.713134765625,-107.9775390625,108.08035242962828,6029.096856565657,62.21736145019531
84,888.61376953125,780.5143432617188,883.1526489257812,888.57958984375,5.46112060546875,-108.06524658203125,108.20314855447918,5203.317790041911,62.265560150146484
85,363.6021728515625,678.8258056640625,358.06573486328125,789.0293579101562,5.53643798828125,-110.20355224609375,110.3425351949809,5132.532155177546,62.36986541748047
86,623.4931030273438,564.9769897460938,618.662841796875,674.3043823242188,4.83026123046875,-109.327392578125,109.43404493797179,5882.900456968119,62.793312072753906
87,937.5521850585938,33.43128967285156,933.720458984375,141.2229461669922,3.83172607421875,-107.79165649414062,107.85973917295858,7415.964880995237,62.864933013916016
88,172.56361389160156,176.1278533935547,168.67550659179688,286.38104248046875,3.8881072998046875,-110.25318908691406,110.32172534097543,7308.426390760211,63.071388244628906
89,563.7005004882812,79.46118927001953,559.8637084960938,192.8154296875,3.8367919921875,-113.35424041748047,113.41915531961644,7406.173193089625,63.3876953125
90,878.6510009765625,678.6251831054688,873.8102416992188,787.5450439453125,4.84075927734375,-108.91986083984375,109.02737745975602,5870.142341718047,63.52164840698242
91,495.46380615234375,134.53211975097656,492.1610412597656,246.8695068359375,3.302764892578125,-112.33738708496094,112.38592791364938,8603.684162882882,63.545257568359375
92,572.9970703125,581.9127807617188,567.6539306640625,692.0747680664062,5.3431396484375,-110.1619873046875,110.29148919214408,5318.211364419364,63.68673324584961
93,442.6511535644531,649.6976318359375,436.6483459472656,759.8702392578125,6.0028076171875,-110.172607421875,110.33601916610709,4733.775894905948,64.015625
94,299.9993591308594,695.9672241210938,295.3095703125,805.6197509765625,4.689788818359375,-109.65252685546875,109.75277110374073,6059.109930229381,64.14826202392578
95,828.9586181640625,813.6575927734375,823.385009765625,923.3099365234375,5.5736083984375,-109.65234375,109.793905115208,5098.303283733765,64.31173706054688
96,498.5618591308594,757.8309936523438,492.98358154296875,867.9366455078125,5.578277587890625,-110.10565185546875,110.24686730862356,5094.035847496293,64.42049407958984
